strata,su1,su2,su3,su4,su5,x1,x2,x3,x4,yreg,ylogit,yprobit,ymlogit,postid,postw,stdize,stdw,pw1,fpc1,pw2,fpc2,pw3,fpc3,pw4,fpc4,pw5,fpc5,pw6,fpc6,pw,id
3,3,1,4,3,3,.6782479,.4249333,1,-3.07257,4.001212,0,1,1,3,106932,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.25,45,39.0625,8910
3,3,1,4,3,3,-.3617884,.6368542,1,1.639529,-.0947582,0,1,4,5,107066,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.25,45,39.0625,8911
3,3,1,4,3,3,.0582583,.3912714,1,-.9024294,.352793,0,0,4,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.25,45,39.0625,8912
3,3,1,4,3,3,.4875425,.3114837,0,-.9052583,3.016981,1,0,3,2,106177,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.25,45,39.0625,8913
3,3,1,4,3,4,1.927357,.0953743,0,-2.267718,5.095566,1,1,5,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.6,53,36.80556,8914
3,3,1,4,3,4,.3512171,-.1905115,0,-1.941711,4.752262,0,0,4,1,106770,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.6,53,36.80556,8915
3,3,1,4,3,4,-1.341764,.2296339,0,-.8899145,3.014641,1,0,3,2,106177,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.6,53,36.80556,8916
3,3,1,4,3,4,-.7096473,.6468262,1,-.6786767,2.670104,0,1,2,2,106177,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.6,53,36.80556,8917
3,3,1,4,3,4,-.3879346,.4797255,0,2.484507,4.158864,1,0,3,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.6,53,36.80556,8918
3,3,1,4,3,6,-.3176737,-.371328,0,2.300282,3.33321,0,0,1,4,106337,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.8,59,40.97222,8919
3,3,1,4,3,6,1.513899,1.501446,0,-.4078564,2.030832,1,1,4,5,107066,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.8,59,40.97222,8920
3,3,1,4,3,6,.7299435,.4662001,0,4.320779,5.005466,0,0,5,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.8,59,40.97222,8921
3,3,1,4,3,6,-.1884225,.172756,1,-.3668819,.3153727,1,0,2,5,107066,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.8,59,40.97222,8922
3,3,1,4,3,6,-1.659583,.2272099,1,1.054375,.2802454,0,0,1,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,11.8,59,40.97222,8923
3,3,1,4,3,7,-1.307083,-.1328042,1,-.1664075,2.130856,0,0,4,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,12.666667,38,43.98148,8924
3,3,1,4,3,7,.1615516,.1243843,0,.3397233,4.509745,1,0,2,4,106337,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,12.666667,38,43.98148,8925
3,3,1,4,3,7,1.538972,.9306148,1,.2556207,3.606151,1,0,3,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,12.666667,38,43.98148,8926
3,3,1,4,3,9,1.814817,.7796575,0,-.236285,2.035226,1,1,5,5,107066,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.8,54,37.5,8927
3,3,1,4,3,9,1.094323,1.254892,1,-1.947111,5.023246,0,0,3,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.8,54,37.5,8928
3,3,1,4,3,9,.0319626,-.627907,1,1.078746,1.721562,0,0,3,2,106177,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.8,54,37.5,8929
3,3,1,4,3,9,1.157531,.6783722,1,1.87638,1.85529,0,1,1,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.8,54,37.5,8930
3,3,1,4,3,9,-.6089964,.1083482,1,-1.160882,1.202921,0,0,5,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.8,54,37.5,8931
3,3,1,4,3,10,-.6544269,-.4621726,0,-3.676306,4.896169,0,0,5,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.75,43,37.32639,8932
3,3,1,4,3,10,-1.526781,.7338482,1,2.123018,1.909194,0,0,4,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.75,43,37.32639,8933
3,3,1,4,3,10,-.7006623,.2242308,1,-2.750237,2.645988,1,0,3,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.75,43,37.32639,8934
3,3,1,4,3,10,-1.267015,-.0384943,1,.8303479,4.774828,0,0,5,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.25,10,10.75,43,37.32639,8935
3,3,1,4,4,6,-1.426179,-.1587281,1,-.3394311,4.99681,0,0,3,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,11.75,47,81.59722,8936
3,3,1,4,4,6,.2438384,-.2423949,1,.9478667,3.124022,1,0,4,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,11.75,47,81.59722,8937
3,3,1,4,4,6,1.624882,.3138076,1,.3836726,3.129367,0,0,4,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,11.75,47,81.59722,8938
3,3,1,4,4,6,1.095671,.2731958,0,1.245098,6.182883,1,0,3,2,106177,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,11.75,47,81.59722,8939
3,3,1,4,4,7,-.5788655,.0260616,0,1.738399,4.346658,0,0,4,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.5,42,72.91666,8940
3,3,1,4,4,7,.2111268,.4595902,0,2.615883,.4445275,0,0,1,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.5,42,72.91666,8941
3,3,1,4,4,7,-.9582668,.296921,0,.6914226,3.316252,0,0,1,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.5,42,72.91666,8942
3,3,1,4,4,7,.5623864,.3479908,1,1.47883,2.385561,1,0,2,5,107066,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.5,42,72.91666,8943
3,3,1,4,4,8,-.5824405,.6396831,0,.7799273,1.237116,0,1,4,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.6,53,73.61111,8944
3,3,1,4,4,8,1.056405,.5731902,1,-.1496231,4.775731,0,1,1,1,106770,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.6,53,73.61111,8945
3,3,1,4,4,8,.53898,1.56278,1,2.485353,3.84979,1,1,4,5,107066,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.6,53,73.61111,8946
3,3,1,4,4,8,-.2856615,.5336008,0,-3.343187,3.294281,0,1,4,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.6,53,73.61111,8947
3,3,1,4,4,8,-.3950334,-.4977838,1,-1.680786,1.77987,1,0,5,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.6,53,73.61111,8948
3,3,1,4,4,10,-1.6722,-.453071,0,1.198896,4.206161,0,0,1,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10,40,69.44444,8949
3,3,1,4,4,10,.4878744,.2030271,0,.6026649,.8587616,0,1,4,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10,40,69.44444,8950
3,3,1,4,4,10,-2.658603,.232918,0,.5706635,.8144391,0,0,4,1,106770,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10,40,69.44444,8951
3,3,1,4,4,10,.7353093,.5665546,1,.5788738,4.032602,0,0,2,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10,40,69.44444,8952
3,3,1,5,1,1,.3526272,1.173052,0,.3062532,3.136571,0,0,1,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10,30,39.68254,8953
3,3,1,5,1,1,.012673,1.078503,0,.4286792,.6309354,0,0,3,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10,30,39.68254,8954
3,3,1,5,1,1,1.337851,-.4070703,1,-1.314814,4.235191,1,1,3,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10,30,39.68254,8955
3,3,1,5,1,3,.20788,.1148263,0,6.80735,1.023328,0,1,4,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,12,48,47.61905,8956
3,3,1,5,1,3,-.2912636,-.1899207,0,-.9538474,1.9605,1,1,4,4,106337,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,12,48,47.61905,8957
3,3,1,5,1,3,2.880498,.2696807,1,-.7512627,2.058728,1,1,2,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,12,48,47.61905,8958
3,3,1,5,1,3,-1.05058,.0635816,0,-.559686,3.145985,1,0,2,3,106932,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,12,48,47.61905,8959
3,3,1,5,1,4,1.211346,.5030494,1,.3182049,1.745977,0,0,3,3,106932,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.333333,34,44.97355,8960
3,3,1,5,1,4,-.46154,.4227197,1,-4.19849,2.030741,1,0,3,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.333333,34,44.97355,8961
3,3,1,5,1,4,.9167812,.3867939,1,-.066195,1.015996,0,0,5,1,106770,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.333333,34,44.97355,8962
3,3,1,5,1,5,1.650161,.4618261,1,1.899554,2.43993,1,1,5,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.25,41,40.6746,8963
3,3,1,5,1,5,1.475984,.0544606,1,1.980883,4.364736,0,1,2,1,106770,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.25,41,40.6746,8964
3,3,1,5,1,5,.326941,.8482477,0,-1.656986,2.31711,0,0,1,1,106770,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.25,41,40.6746,8965
3,3,1,5,1,5,-1.482961,-.7363104,1,1.742419,2.665734,0,0,1,5,107066,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.25,41,40.6746,8966
3,3,1,5,1,6,-.9918765,-.4213702,1,.8889542,1.53225,0,0,4,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11,33,43.65079,8967
3,3,1,5,1,6,-.3270395,.0808901,1,-1.163993,2.034317,0,0,5,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11,33,43.65079,8968
3,3,1,5,1,6,.8380131,.4807847,0,1.476536,2.8351,1,0,2,2,106177,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11,33,43.65079,8969
3,3,1,5,1,7,.9537904,-.7334909,1,-.1981532,4.364902,1,1,3,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.333333,31,41.00529,8970
3,3,1,5,1,7,.4721452,.6812793,1,-1.631739,4.802217,1,0,1,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.333333,31,41.00529,8971
3,3,1,5,1,7,1.050638,.229175,1,-1.883647,1.263486,1,0,4,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.333333,31,41.00529,8972
3,3,1,5,1,8,-1.33422,.0875398,1,-1.946876,2.865723,0,0,5,3,106932,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.666667,32,42.32804,8973
3,3,1,5,1,8,-1.211147,.7122025,1,-.8251109,.7147426,0,0,5,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.666667,32,42.32804,8974
3,3,1,5,1,8,.7103135,.223239,1,-.171762,1.579266,0,1,4,4,106337,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.666667,32,42.32804,8975
3,3,1,5,2,3,-.5917124,.972178,0,-3.291144,1.954308,0,0,2,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.666667,35,64.81481,8976
3,3,1,5,2,3,.8852234,1.231823,0,2.008902,2.76578,0,0,5,5,107066,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.666667,35,64.81481,8977
3,3,1,5,2,3,-1.557422,.0264343,1,2.595923,-.7589146,0,0,5,1,106770,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.666667,35,64.81481,8978
3,3,1,5,2,4,1.170079,.0117611,1,-1.272654,1.55985,0,1,4,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.333333,34,62.96296,8979
3,3,1,5,2,4,1.057749,.3279753,1,-1.066667,1.935626,0,1,4,5,107066,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.333333,34,62.96296,8980
3,3,1,5,2,4,-.7023435,.329951,1,-.0831136,3.052411,0,1,5,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.333333,34,62.96296,8981
3,3,1,5,2,5,1.311963,.0229816,1,2.489075,3.984731,1,0,4,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.8,54,60,8982
3,3,1,5,2,5,-.92354,.2830923,0,1.53905,1.682752,1,0,3,2,106177,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.8,54,60,8983
3,3,1,5,2,5,.6320384,.2523836,0,2.659007,.6258138,1,0,3,5,107066,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.8,54,60,8984
3,3,1,5,2,5,-.7833925,.7985688,1,.1781338,.7919017,0,0,3,2,106177,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.8,54,60,8985
3,3,1,5,2,5,.7705976,.0306884,0,2.133922,.9758269,0,1,1,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.8,54,60,8986
3,3,1,5,2,7,.8083729,.1924377,1,-2.609618,4.372747,0,0,5,5,107066,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.2,56,62.22222,8987
3,3,1,5,2,7,-2.011949,.1715685,1,-1.855979,1.503897,0,0,5,4,106337,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.2,56,62.22222,8988
3,3,1,5,2,7,-.858082,-.4217019,1,2.603629,2.401726,0,0,3,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.2,56,62.22222,8989
3,3,1,5,2,7,-1.539643,-.3453688,1,.6903356,4.599303,0,0,5,4,106337,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.2,56,62.22222,8990
3,3,1,5,2,7,.0916233,.9363882,0,-1.627117,1.263984,0,1,5,4,106337,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.2,56,62.22222,8991
3,3,1,5,2,10,.6270005,.3629872,0,.1694032,2.365525,1,0,2,2,106177,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11,55,61.11111,8992
3,3,1,5,2,10,-.1034211,-.3362429,1,1.98921,2.684641,0,0,4,4,106337,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11,55,61.11111,8993
3,3,1,5,2,10,1.6497,.7932021,1,-1.020564,4.568828,1,0,5,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11,55,61.11111,8994
3,3,1,5,2,10,-1.041216,.9356676,0,-.253172,.8414016,0,0,1,4,106337,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11,55,61.11111,8995
3,3,1,5,2,10,.0329605,.3356436,0,.5320891,2.479083,1,0,5,4,106337,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11,55,61.11111,8996
3,3,1,5,3,1,-2.331264,.0122549,0,-1.597913,.6728448,0,0,3,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.4,52,32.09877,8997
3,3,1,5,3,1,.4389606,-.1058934,0,3.6195,1.109713,0,1,3,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.4,52,32.09877,8998
3,3,1,5,3,1,.5761339,.0986675,1,-1.016804,-.0242103,0,1,5,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.4,52,32.09877,8999
3,3,1,5,3,1,.1270141,.1607495,0,3.899455,2.644057,1,1,4,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.4,52,32.09877,9000
3,3,1,5,3,1,.7628893,.9307744,1,-.3315559,4.097944,0,1,1,4,106337,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.4,52,32.09877,9001
3,3,1,5,3,2,.5574274,.7477573,1,.5823513,3.882506,0,0,5,1,106770,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.6,53,32.71605,9002
3,3,1,5,3,2,-.9278901,-.2922602,0,3.014923,3.744197,1,0,3,1,106770,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.6,53,32.71605,9003
3,3,1,5,3,2,1.309749,.6096424,0,-.9552575,4.376071,0,1,5,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.6,53,32.71605,9004
3,3,1,5,3,2,-.3809029,.8605192,0,2.248015,1.920401,0,0,1,5,107066,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.6,53,32.71605,9005
3,3,1,5,3,2,.3258498,.4997414,0,-.2580741,2.501976,1,0,5,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.6,53,32.71605,9006
3,3,1,5,3,3,.7497882,.5209907,1,-2.48407,2.66687,0,0,4,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10,30,30.8642,9007
3,3,1,5,3,3,-1.346732,.4597129,1,-.2113824,1.520945,1,0,4,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10,30,30.8642,9008
3,3,1,5,3,3,1.205864,.2752495,1,-2.394059,2.069339,0,0,5,3,106932,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10,30,30.8642,9009
3,3,1,5,3,4,-.7372674,.2422654,1,-2.354793,3.307275,0,0,5,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.333333,31,31.893,9010
3,3,1,5,3,4,-1.106435,-.0459821,0,-.1398102,4.008464,0,1,4,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.333333,31,31.893,9011
3,3,1,5,3,4,1.503336,.0337129,1,-3.575782,6.72898,0,1,4,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.333333,31,31.893,9012
3,3,1,5,3,5,-.4170807,.5932807,0,.486088,2.792133,1,0,5,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11,33,33.95062,9013
3,3,1,5,3,5,-2.219821,.3995945,1,2.488571,1.007134,0,0,4,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11,33,33.95062,9014
3,3,1,5,3,5,-1.167407,.6693045,1,-.2579209,.887088,0,0,5,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11,33,33.95062,9015
3,3,1,5,3,7,.6287699,1.499389,0,.2638227,2.441251,0,0,4,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.2,51,31.48148,9016
3,3,1,5,3,7,.7948853,.2261691,1,.3047952,2.643008,1,0,4,4,106337,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.2,51,31.48148,9017
3,3,1,5,3,7,.3033928,-.3269551,1,-1.113265,3.743803,0,1,5,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.2,51,31.48148,9018
3,3,1,5,3,7,.721929,.7770237,1,-.468144,4.145178,0,0,1,1,106770,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.2,51,31.48148,9019
3,3,1,5,3,7,-.374424,.2806626,0,-3.012218,2.06758,1,0,5,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.2,51,31.48148,9020
3,3,1,5,3,8,-.5948473,.176254,1,-1.268708,3.963517,0,0,1,3,106932,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.25,41,31.6358,9021
3,3,1,5,3,8,-.02838,.6738549,0,-2.71019,2.662797,0,1,4,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.25,41,31.6358,9022
3,3,1,5,3,8,.1640508,-.1046463,0,-3.434477,3.588652,0,0,4,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.25,41,31.6358,9023
3,3,1,5,3,8,-.1227783,.7992562,1,2.637025,4.339417,0,0,3,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.25,41,31.6358,9024
3,3,1,5,3,9,1.316741,-.3496148,1,3.915821,3.787193,0,0,5,2,106177,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.5,42,32.40741,9025
3,3,1,5,3,9,-.5228655,.1716955,0,-1.163502,2.935348,0,0,2,3,106932,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.5,42,32.40741,9026
3,3,1,5,3,9,.4250324,.0093726,1,-.3711506,5.62357,1,0,1,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.5,42,32.40741,9027
3,3,1,5,3,9,-.3531277,.6738221,0,-1.10772,6.395997,1,0,2,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.5,42,32.40741,9028
3,3,1,5,3,10,-2.138138,-.0023526,1,1.585733,.8031161,0,1,3,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.6,53,32.71605,9029
3,3,1,5,3,10,-.2242579,.2661513,1,-3.57351,.6563013,0,0,2,5,107066,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.6,53,32.71605,9030
3,3,1,5,3,10,-.0371785,1.084202,0,-.1649908,4.32604,1,0,5,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.6,53,32.71605,9031
3,3,1,5,3,10,.2056732,.701418,1,-1.083848,6.027246,0,0,2,4,106337,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.6,53,32.71605,9032
3,3,1,5,3,10,.0679593,.4868859,0,.8718991,5.01297,1,1,2,5,107066,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.6,53,32.71605,9033
3,3,1,5,4,2,-.2450074,.5665712,0,-.0522411,3.061413,0,0,4,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.333333,34,44.97355,9034
3,3,1,5,4,2,.3082424,.0263172,0,1.86203,2.608092,0,0,2,2,106177,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.333333,34,44.97355,9035
3,3,1,5,4,2,.5695402,.1081944,1,1.693538,3.985765,1,0,5,5,107066,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.333333,34,44.97355,9036
3,3,1,5,4,3,.3571757,.1606629,1,-2.947981,3.230406,0,0,5,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.666667,32,42.32804,9037
3,3,1,5,4,3,-.0405483,-.252474,0,-2.244732,1.306035,0,0,5,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.666667,32,42.32804,9038
3,3,1,5,4,3,1.92407,-.4781048,1,1.517181,1.784655,1,1,2,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.666667,32,42.32804,9039
3,3,1,5,4,4,.4684995,.3060484,0,-.2137911,3.701336,0,0,2,1,106770,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.8,54,42.85714,9040
3,3,1,5,4,4,-.9460734,.8109056,0,-.3402311,2.28945,0,0,1,5,107066,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.8,54,42.85714,9041
3,3,1,5,4,4,1.215834,-.3653282,1,3.036566,3.384673,0,1,5,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.8,54,42.85714,9042
3,3,1,5,4,4,-1.04841,.6726372,1,-1.777893,1.090565,0,1,5,4,106337,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.8,54,42.85714,9043
3,3,1,5,4,4,-1.188955,.2246869,0,.0237333,3.193255,1,0,3,4,106337,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10.8,54,42.85714,9044
3,3,1,5,4,5,-1.427368,-.179341,1,3.921046,4.433774,0,0,4,1,106770,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.666667,35,46.2963,9045
3,3,1,5,4,5,-.6589184,.9026484,1,-1.831121,-.1496202,1,0,1,1,106770,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.666667,35,46.2963,9046
3,3,1,5,4,5,.5801723,.352437,1,5.850174,.634356,1,0,1,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.666667,35,46.2963,9047
3,3,1,5,4,7,1.305953,.2870667,1,2.550137,5.455411,1,0,4,4,106337,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.25,45,44.64286,9048
